id	ER-NOD-ERR1084805	ER-NOD-ERR1084806	ER-ATH-ERR1084764	ER-ATH-ERR1084765	TN-NOD-ERR1084798	TN-NOD-ERR1084799	TN-ATH-ERR1084768	TN-ATH-ERR1084766
ENSG00000236449	2.00015	6.22055	2.71649	3.83223	5.26667	0	0	3.67658
ENSG00000236468	1.48196	0.0961709	0.866916	0	0	0	0	0.0633898
ENSG00000236539	0	0.10294	0.877387	0	0	0	0	0.0728258
ENSG00000236548	0	0.107814	0.880988	0	1.98412	2.7899	2.13631	2.18006
ENSG00000236673	0	0.136515	1.26162	0	0	0	0	0.0891984
ENSG00000236682	0	0.825082	0.874422	0	0	0	0.163233	0.0909436
ENSG00000236699	3.4125	0.14865	0.869798	1.36665	0.210954	1.71823	0.416472	0.10294
ENSG00000236761	0	2.06015	0.862429	0	3.24113	2.40086	2.04004	0.102086
ENSG00000236824	0.52676	0.400013	0.859467	0	0.0633898	0	0.314889	0.280793
ENSG00000236830	0	0.593244	0.855816	2.1405	0	0.209551	1.47771	0
ENSG00000236876	0	0.107025	0.84896	0	0	6.4627	0	0.0537453
ENSG00000236988	0	0.19279	0.845921	0	0	0	0	0
ENSG00000237037	4.33522	4.25873	5.72411	5.88746	4.6028	4.34272	4.93393	3.93031
ENSG00000237070	0.169738	0	0.842667	0	0	0	0.0633898	2.22607
ENSG00000237414	0.177949	0	0.836145	0	0	0	0.0633898	2.61213
ENSG00000237474	0.190602	0.0728258	0.833476	0	0	0	0.0517205	0.107025
ENSG00000237484	0.221369	0.358993	0.826241	0	0	0	0	0
ENSG00000237513	0.200115	0.280793	0.816965	0	0	0	0	0
ENSG00000237515	2.36074	3.67658	3.23504	2.66748	2.24826	2.21895	1.78209	2.11197
ENSG00000237588	0.212361	0.322437	0.811253	0	0	0	0	0
ENSG00000237604	1.96345	0.30635	0.80968	0	2.93959	2.96566	2.7899	2.76031
ENSG00000237638	0.215796	0.314889	0.915297	0	0.392202	0	0	0
ENSG00000237693	0.218567	0.275319	0.946146	0	0	0	0	0
ENSG00000237798	0.195797	0	0.916978	0	0	0	0	0
ENSG00000237850	0.0811494	0.0944624	0.914201	0	0	0	0	0
ENSG00000237945	0.0838052	5.06285	0.914201	0	1.57266	0	1.81229	0
ENSG00000237978	5.24228	6.95353	0.907628	0	6.53411	6.01703	0	3.48983
ENSG00000238197	0.085589	0.177949	0.904711	0	0.400013	0	0	0
ENSG00000238198	0.0891984	0.204553	0.894849	0	0.539739	0	0	0
ENSG00000238261	0.0891984	0.897448	2.03052	1.79665	0	0	0	0
ENSG00000238755	0.0909436	2.70051	0.887698	0	0	0	0	0
ENSG00000239219	0.0944624	1.90357	0.839368	1.17688	1.12985	1.10674	0.324	0.19279
ENSG00000239264	9.18108	8.4421	9.57871	9.42366	9.05466	9.91078	9.96854	9.90844
ENSG00000239322	2.5187	0.159915	4.33522	4.32817	3.72029	3.81995	6.49057	5.40999
ENSG00000239335	0.100418	0.155094	0.724241	0	0	0	0	0
ENSG00000239415	0.102086	0.161579	0.718535	0	0	0	0	0
ENSG00000239527	5.5382	0.107025	0.715126	0	0	0	0	0
ENSG00000239789	0.156686	0.100418	0.712685	0	0	0.744377	0	0
ENSG00000239791	0.10294	0.204553	0.711732	0	0	0	0.200115	0
ENSG00000239809	7.00519	0.198726	0.705202	0	0	0	0.19279	0
ENSG00000240038	0.107025	0.190602	0.698066	0	0.0268889	0	0.187515	0
ENSG00000240219	0.107025	0.175546	0.692684	0	0	0.636803	0.175546	0.762319
ENSG00000240401	0.10865	0	0.689516	0	0	0	0.221369	0
ENSG00000240498	0.117548	0	0.683104	0	0	0	0.212361	0.770698
ENSG00000240563	0.137544	0	0.668889	0	0	0	0.107025	0
ENSG00000240694	0.14865	0	0.666922	0	0	0.51104	0.0891984	0
ENSG00000240720	0	0.0909436	0.664915	0	0	0	0.0944624	0
ENSG00000240758	0	2.93959	0.770698	0	0	0	2.66207	0
ENSG00000240766	0	0.0891984	0.804793	0	0	0	0.102086	0
ENSG00000240891	4.49805	7.81484	0.801592	0	3.23099	2.66207	0.102086	5.25002
ENSG00000240925	5.55292	4.90395	4.45131	0	0	3.86985	0.166191	0
ENSG00000240954	0	0.0802844	0.792319	0	0	0	1.28308	0
ENSG00000240990	1.56676	0.0537453	0.788196	0	1.65832	4.10712	7.0382	5.56674
ENSG00000241168	0	1.17688	0.782118	0	0	0.748262	0.116363	1.48196
ENSG00000241186	0	0.348318	0.777243	0	0	0	0.117548	0
ENSG00000241258	0	0.296034	0.775509	0	0	0	0.146106	0.668889
ENSG00000241288	0	0.270333	0.769332	2.72165	0	0	0.156686	0
ENSG00000241343	0	0.23137	0.76433	0	0	0	0.159915	0.651781
ENSG00000241429	0	0.221369	0.760638	0	0	0	0	1.18306
ENSG00000241472	0	0.218567	0.752613	0	0	0	1.23712	0
ENSG00000241490	0	0.215796	0.732966	0	0.360233	0	0	0
ENSG00000241570	0	0.213028	0.696202	0	0	0	0	0
ENSG00000241666	0	0.34285	1.23712	0	0	0.943726	4.35498	0.680547
ENSG00000241732	0	0.336252	1.24443	0	3.87566	0	0	6.27271
ENSG00000241935	0	2.17808	1.26674	0	0	0	0.864518	0
ENSG00000241956	0	2.14381	2.70051	0	2.21369	0	3.3495	3.4971
ENSG00000241962	0	0	1.20836	0	0.829654	0	0	0
ENSG00000242028	0	0.380206	1.09988	0	0	0	0	0.897448
ENSG00000242086	0	0	1.08414	0	0	0	0	0
ENSG00000242113	0	0	1.05765	0	0	0	0	0
ENSG00000242125	0	0	1.04357	0	0.51104	0	0	0
ENSG00000242193	0	0	1.03077	0	0	0	0	0
ENSG00000242320	0	0	1.10285	0	0	0	0	0
ENSG00000242520	0	0	0.983561	0	0	0	0	0
ENSG00000242539	0	0	0.976743	0	0	0	0	0
ENSG00000242550	0	0	1.19232	0	0	0	2.10746	0
ENSG00000242569	0	3.68288	1.16334	2.54509	0	0	0	2.26093
ENSG00000242676	0	0	1.11073	0	0	0	0	0
ENSG00000242715	4.57929	4.57929	4.21166	4.7729	4.57929	4.91682	5.07649	6.6213
ENSG00000242802	0	0	1.10674	0	0	0	0	0
ENSG00000242948	0	0	1.15537	0	0	0	0	0
ENSG00000242970	0	3.96883	0.973935	0	0	0	3.16235	0
ENSG00000243038	0	0	1.06549	0	0	0	0	0
ENSG00000243069	0.845921	0.845921	1.07905	2.27724	0.507206	1.22602	1.55853	1.82459
ENSG00000243081	1.47294	0	0.991574	0	0	0	0	0
ENSG00000243094	0	3.04299	1.23317	0	0	0	0	0
ENSG00000243113	1.6855	0	1.18977	0	0	0	0	0
ENSG00000243319	0.946146	0	0	0	0	0	0	0
ENSG00000243403	0	0	0	0	0	0	3.14522	0
ENSG00000243404	6.12885	5.68718	5.14982	4.87108	5.7869	5.56728	5.72463	4.43274
ENSG00000243445	0	2.97869	3.90237	0	0	0	0	0
ENSG00000243468	0	2.69435	0	0	0	0	0	0
ENSG00000243667	0	0	0	0	0	0	0	0
ENSG00000243753	0	0	0	0	0	0	0	0
ENSG00000243811	0.813975	0	0	0	0	0	0	0
ENSG00000243819	0	0	0	0	0	0	0	0
ENSG00000243896	4.46261	0	5.1939	5.39363	3.65412	6.63658	5.28842	0
ENSG00000243977	0	0	0	0	1.61201	0	0	0
ENSG00000244038	0	0	0	0	0	0	0	0
ENSG00000244213	0	0	0	2.87043	2.08799	0	1.81947	0
ENSG00000244306	0	0	0	0	0	0	0	0
ENSG00000244383	2.70051	0	4.30568	0	1.91846	1.77182	0	0
ENSG00000244405	2.27724	0	0	0	1.97112	4.28801	6.38	0
ENSG00000244479	0	0	0	3.17998	0	4.13115	3.56088	0
ENSG00000244693	4.24378	4.84133	4.68023	5.10982	0	3.83876	2.45995	0.248631
ENSG00000244694	1.21897	0	0	0	0.845921	0.644542	0.632597	0.270333
ENSG00000244730	5.31714	4.38406	0	4.30568	3.02699	3.10169	0	0
ENSG00000245156	0	0	0	0	0	0	0	0
ENSG00000245205	1.40469	0	0	0	0	0	0	1.79341
ENSG00000245651	0	0	0	0	1.69302	2.76797	1.92763	3.73003
ENSG00000245680	0	0	0	0	0	0	0	2.20427
ENSG00000245928	0	0	0	0	0	0	0	0
ENSG00000245937	0	0	0	0	0	0	0	0
ENSG00000245958	0	0	0	0	0	0	0	0
ENSG00000246016	0	0	0	0	0	0	2.42787	0
ENSG00000246339	0.683104	0	0	0	0	0	0	0
ENSG00000246366	0	0	0	0	0	0	0	0
ENSG00000246394	0	0	0	0	1.67524	0	0	0
ENSG00000247077	2.55284	0.813975	0	1.71823	0	0	0	0
ENSG00000247157	0	0	0	0	0	0	0	0
ENSG00000247556	0	0	0	1.10285	0	0.213028	0	0
ENSG00000247572	0	0	0	0	0	0	0	0
ENSG00000247828	0	0	0	0	0	0	0	2.72165
ENSG00000248049	0	0	0	0	0	0	0	0
ENSG00000248092	2.2663	3.73003	3.22191	3.54872	2.59213	3.07686	2.751	2.65102
ENSG00000248099	5.96602	5.07667	0	0	1.49002	4.39276	4.34272	0
ENSG00000248124	0	0	0	0	1.09393	0.911752	1.90357	2.19822
ENSG00000248166	0	0	0	0	0	0	0	0
ENSG00000248268	0	0	0	2.76386	0	0	0	0
ENSG00000248278	0	0	0	0	0	0	0	0
ENSG00000248360	4.34272	5.66032	5.0892	5.41686	4.85846	4.84133	5.34324	2.99897
ENSG00000248434	0	0	0	0	1.6855	0	0	0
ENSG00000248458	0	0	0	0	2.09258	2.45678	1.85809	2.01748
ENSG00000248498	0	0	0	2.0715	3.94349	0	0	5.68525
ENSG00000248503	0	0	0	0	0.570411	0	0	0
ENSG00000248510	0	1.9133	0	0	0	0	0	0
ENSG00000248554	0	0	0	0	0	0	2.18006	0
ENSG00000248731	0	0	0	0	0	0	0	0
ENSG00000248778	7.12302	4.08149	4.21865	4.75665	2.14381	5.87751	2.72721	0
ENSG00000249096	0	0	0	0	0	0	0	0
ENSG00000249264	0	0	0	0	0.827444	0	1.20836	0
ENSG00000249267	0	0	1.58312	0	0	0	0	0
ENSG00000249304	0	2.90359	0	0	0	0	0	0
ENSG00000249348	3.60656	4.52147	4.35498	4.14933	3.25118	3.04299	3.17998	3.01106
ENSG00000249409	0	0	0	0	0	0	0	0
ENSG00000249614	3.46583	5.64598	4.52147	4.1143	4.06432	3.26707	4.04129	3.2476
ENSG00000249621	0	0	0	0	0	0	0	0
ENSG00000249646	5.42389	1.85152	0	0	0	0	0	0
ENSG00000249731	4.23076	6.14849	5.43307	5.27146	4.54293	4.01367	4.27898	0
ENSG00000249790	0	0	0	0	1.58835	0	0	0
ENSG00000249807	0	0	0	2.55284	0	0	1.60947	0
ENSG00000249855	3.08434	1.55853	2.46989	0	2.4495	0.925922	2.12209	0
ENSG00000249859	0	0	0	0	0	0	0	0
ENSG00000249894	0	0	0	3.18633	0	0	0	0
ENSG00000249896	0	0	0	0	0	0	0	0
ENSG00000249916	0	3.14522	0	3.21111	0	0	0	0
ENSG00000249923	0	0	0	0	0	0	0.808013	0.759054
ENSG00000249961	2.32354	0	0	0	0	0	0	0
ENSG00000250069	0	0	0	0	0	0	0	0.930493
ENSG00000250127	0	0	0	0	0	0	0	0
ENSG00000250144	1.42926	2.05009	2.99146	2.28838	1.42926	0.921757	0	1.05765
ENSG00000250182	1.42357	0	0	0	0.826241	0.916978	0	1.06549
ENSG00000250240	0	0	0	0	0	0	0	0
ENSG00000250312	0	1.42357	0	0	0	0	0	0
ENSG00000250387	0	0	0	0	0	0	0.698066	0
ENSG00000250497	0.583817	0	0	0	0.198726	0	0	0.699019
ENSG00000250508	0	0	0	0	0	0	0	0.516555
ENSG00000250517	0	0.724241	0	0	0	0	0.621429	0.906152
ENSG00000250620	0	0	0	0	4.66173	2.10218	5.29516	3.30875
ENSG00000250709	3.77911	0	0	2.65102	3.54872	0	3.54011	3.06509
ENSG00000250769	0	2.0959	0	0	0	0	0	0
ENSG00000250771	0	0.418854	0	0	2.14908	0	0.270333	0
ENSG00000250899	0	0	0	0	0	0	0	0
ENSG00000251046	0	0.913534	0	0	0	0	0	0
ENSG00000251056	1.49002	5.28756	0	2.78169	2.19822	0.96232	0	2.40086
ENSG00000251079	0	0	2.22607	0	0	0	0	0
ENSG00000251161	2.44368	3.09783	0	3.11453	2.60392	3.4125	3.92089	3.1672
ENSG00000251209	0	0	0	0	1.80765	0	0	0
ENSG00000251247	0	0	0	0	0	0	0	3.25515
ENSG00000251292	0	0	0	0	0	0	0	0
ENSG00000251320	2.42118	0	0	0	3.96883	5.54475	5.64658	2.15283
ENSG00000251339	2.6393	0	0	0	0	0	0	0
ENSG00000251369	0	0	1.84195	0	0	0	0	0
ENSG00000251379	1.89783	3.61235	0	0	3.5207	2.11197	3.04299	1.6855
ENSG00000251417	1.04357	0	0	0	0	0	0	0
ENSG00000251533	4.56537	5.50436	0	0	4.19314	0	0	3.8949
ENSG00000251602	0.915297	0	0	0	0	0	0	0
ENSG00000251615	0	0	0	0	0	0	0	0.518727
ENSG00000251639	3.25118	6.08318	0	0	0	0	0	2.6393
ENSG00000253103	3.16235	4.33522	4.02205	3.98565	4.64505	4.52147	4.62431	2.23433
ENSG00000253183	0	0	0	0	0	0	0	0
ENSG00000253187	3.06118	0	0	0	4.37162	0	7.59445	6.25705
ENSG00000253203	0	0	0	0	0	0	0	0
ENSG00000253293	5.56149	0	0	0	2.47895	2.41001	8.66935	7.47333
ENSG00000253302	0	0	0	0	0.639387	0	0	0
ENSG00000253313	0	0	2.42787	0	0	0	0	0
ENSG00000253490	0	0.780257	0	0	0	0	0	0
ENSG00000253508	0	0	0	0	0	0	3.39051	2.85387
ENSG00000253552	1.54963	0	0	0	3.62221	0	6.67349	5.36378
ENSG00000253636	0	0	0	0	0	0	0	0.84896
ENSG00000253649	0	0	0	0	2.45678	3.45462	2.36738	3.42465
ENSG00000253712	0	0	0	0	0	0	0	0
ENSG00000253715	0	0	0	0	0	0	0	2.10746
ENSG00000253831	0	0	0	0	3.1911	3.40636	5.6061	0
ENSG00000253932	1.11073	0	0	0	0.326492	0.319156	0	0
ENSG00000254027	4.28801	3.13693	0	0	2.68039	5.30221	5.6749	3.76363
ENSG00000254044	0	0	0	0	0	0	3.12294	0
ENSG00000254148	0	0	0	0	0	6.82494	6.73382	0
ENSG00000254153	0	0	0	0	0	0	0	0
ENSG00000254162	0	0.689516	0	0	0	0	0	0
ENSG00000254187	0	0	0	0	0	0	0	0
ENSG00000254231	0	0	0	0	0	0	0	0
ENSG00000254254	0	0.829654	1.28308	0	0	0.520854	0	0
ENSG00000254258	2.79279	3.72029	3.2476	3.04761	3.14522	2.6393	3.68288	2.76386
ENSG00000254275	3.30875	3.88525	2.76386	4.03307	0	2.42787	0	0
ENSG00000254337	0	0	0	0	0	2.20427	3.18633	0
ENSG00000254369	4.00054	0	0	0	3.88525	0.646647	6.04512	5.13615
ENSG00000254486	0	0	0	0	0.331081	0	0	0
ENSG00000254556	0	0	0	0	0.734958	0	1.5961	0
ENSG00000254560	0	0	0	2.80432	0	0	0	0
ENSG00000254561	0	0	1.65832	0	0	0	0	0
ENSG00000254607	0	0	0	0	3.29987	2.65102	5.92759	4.63498
ENSG00000254620	0	0	0	0	4.04129	0	2.37964	2.38931
ENSG00000254673	0	0	0	0	0	0	0	5.98728
ENSG00000254680	6.28245	3.47259	5.62268	5.42226	4.93393	7.34779	5.87215	5.39916
ENSG00000254786	0	0	0	0	2.74642	1.17112	2.65102	0
ENSG00000254802	0	0	0	0	0	0	0	0
ENSG00000254877	0	0	0	0	4.79017	4.19314	1.86634	0
ENSG00000254932	0	0	0	0	0	0	0	2.02497
ENSG00000254936	0	0	0	0	2.128	0	0.955312	0
ENSG00000254946	0	0	0	0	0	0	0	0
ENSG00000254979	0	0	0	0	4.02205	2.57383	4.58921	4.48513
ENSG00000254991	0	0	0	0	0	1.39264	0	0
ENSG00000255002	0	0	0	0	0.801592	0	0	0
ENSG00000255112	8.15851	7.09795	7.47669	7.34767	7.05007	8.21357	7.53467	7.38394
ENSG00000255189	0	0	0	0	4.23076	3.33084	3.38177	0
ENSG00000255200	0	1.95051	0	0	0	0	0	0
ENSG00000255234	0	0	0	0	0	0.901721	1.18977	0
ENSG00000255240	0	0	0	0	7.02652	5.64393	4.52147	1.62211
ENSG00000255302	2.09908	0	0	0	0	0	0	0
ENSG00000255310	0	0	0	0	5.52744	1.19633	5.97729	3.33084
ENSG00000255399	0	0	0	0	2.33416	0	0	0
ENSG00000255436	0	0.253335	0	0	0	0	0	0
ENSG00000255443	0	2.41389	0	0	0	0	0	0
ENSG00000255462	4.87936	5.45464	0	0	3.44827	0	0	0
ENSG00000255472	0	0	0	0	0	0	0	0
ENSG00000255523	0	0	0	0	3.68288	0	0	0
ENSG00000255642	0	0	0	0	0	0	0	0
ENSG00000255757	0	0	0	0	2.91657	0	0	0
ENSG00000255882	0	0	0	0	0	0	0	0
ENSG00000255927	8.62814	9.20324	8.31377	8.52301	8.31727	8.26853	5.7099	0
ENSG00000256056	4.52147	4.07017	3.40636	3.19737	2.751	3.01106	2.60919	1.55464
ENSG00000256061	0	0	0	0	0	0	1.17688	0
ENSG00000256124	0	0	0	0	0	4.98634	5.02197	4.34272
ENSG00000256178	4.06432	4.49805	0	5.20472	0	0	3.94349	0
ENSG00000256193	0	0	0	0	0.680547	0	0	1.42357
ENSG00000256218	0	0	0	0	0	0.792319	0	0
ENSG00000256229	0	0	0	0	0	0	0	0
ENSG00000256262	3.72029	3.92089	3.21111	4.39276	1.71002	3.26018	0	0
ENSG00000256288	0	0	0	0	0	0	0	0
ENSG00000256379	0	3.22191	0	0	0	0	0	0
ENSG00000256576	4.25873	2.85387	0	0	0	0.874422	0	3.85765
ENSG00000256579	3.2476	0	4.23076	0	0	0	4.10712	0
ENSG00000256599	0	0	0	0	0	0	0	0
ENSG00000256731	0	0	0	0	0	0	0	0
ENSG00000256771	0.696202	0	0	1.58835	0	0	0.586644	0
ENSG00000256916	0	0	0	0	0	0	0	0
ENSG00000257096	6.30659	5.70472	7.47676	7.01329	4.98634	5.00522	3.57014	4.58921
ENSG00000257178	0	5.79779	0	0	0	2.47895	0	0
ENSG00000257184	0	0	0	0	0	0	5.79584	3.83223
ENSG00000257267	0	0	0	0	0	0	0	0.825082
ENSG00000257294	0	0	0	0	0	0	0	0
ENSG00000257378	0	0	0	0	0	0	0.25939	0
ENSG00000257464	4.61492	7.31865	5.43569	5.62683	5.12824	0	4.89632	0
ENSG00000257475	0	0	0	0	0	0	0	0
ENSG00000257500	0	0	0	0	0	0	0	2.36738
ENSG00000257512	0	2.35162	0	0	0	0	0	0
ENSG00000257588	3.59048	0	0	0	5.62827	6.02306	6.15099	0
ENSG00000257608	0.597716	0	0	0	0	0	0	0
ENSG00000257621	0	0	0	0	0	0	0	0
ENSG00000257718	0	0	0	0	0	0	0	2.89541
ENSG00000257727	0	2.54509	0	0	0	0	0	0
ENSG00000257771	2.35812	0	0	0	0	0	0	0
ENSG00000257869	3.28212	5.88143	0	0	5.03857	0	0	2.37964
ENSG00000257894	0	0	0	0	0	0.639387	0	2.43654
ENSG00000257900	3.2023	0	3.48983	3.28212	3.73466	4.38406	2.24826	0
ENSG00000257907	0	1.63922	3.06509	2.34518	2.2663	0	0	0
ENSG00000257950	0	0	0	0	0	0	0.350208	0
ENSG00000258017	10.0665	9.44511	9.50224	9.28848	9.31609	9.58635	8.05078	0
ENSG00000258169	0	0	0	0	0	0	0	0.831231
ENSG00000258225	0	2.03318	0	2.22984	3.10169	2.55284	2.38931	2.51248
ENSG00000258232	0	9.66128	0	0	0	0	5.44553	4.35498
ENSG00000258289	0	0	0	0	0	0	0	0
ENSG00000258301	0	0	0	0	0	0	0.988285	0
ENSG00000258311	0	0	0	0	0	0	0	0
ENSG00000258363	0	1.47294	0	0	0	0	0	0
ENSG00000258384	0	0	0	0	0	0	0	0
ENSG00000258422	0	0	0	0	0	0	0	0
ENSG00000258472	1.59218	0.988285	2.93173	0	0	0.666922	0.839368	0
ENSG00000258551	0	0	0	0	0	0	0	0
ENSG00000258592	2.35162	3.01106	0	0	1.79665	0	2.0682	2.08799
ENSG00000258604	0	0	3.72029	0	2.22317	0	4.08149	0
ENSG00000258616	2.63149	2.62064	0	0	0	0	0	0
ENSG00000258634	5.87978	5.6576	5.92158	6.4735	5.05593	4.54293	5.9971	5.82906
ENSG00000258644	6.37982	6.50951	6.19087	6.30047	5.25144	6.30035	0	7.38543
ENSG00000258659	0	0	0	0	0	0	0	0
ENSG00000258732	0	0.760638	0	0	0.839368	0	5.61035	7.20671
ENSG00000258737	0	0	0	0	0	3.77911	0	0
ENSG00000258739	0	0	0	0	0	0	0	1.51278
ENSG00000258765	0	2.59213	3.83876	0	0	2.28117	0	3.16235
ENSG00000258778	0	0	0	0	0	0	0	0
ENSG00000258881	0	0	1.79341	0	0	0	1.65832	0.326492
ENSG00000258891	0	0.677517	0	0	0	0	0	0
ENSG00000258938	0	0	0	1.63136	0.772884	0	1.91846	0
ENSG00000258973	0	0	0	0	0	0	0	0
ENSG00000258989	0	0	0	0	0	0	0	0
ENSG00000259040	0	0	0	0	0	0	4.63498	6.88704
ENSG00000259134	0	0	0	0	0	0	0	0
ENSG00000259144	0	0	0	0	2.0959	2.32354	3.72029	0.796478
ENSG00000259342	0	2.19376	0	0	0	1.47771	2.48589	0
ENSG00000259345	0	0	0	0	0	0	0	0
ENSG00000259380	3.83223	5.46819	4.90395	5.0079	5.05784	4.63498	5.50842	2.73577
ENSG00000259428	3.11453	0	0	0	0	0	0	0
ENSG00000259445	0	0	0	0	0	0	0	0
ENSG00000259475	4.87108	7.54197	4.85846	3.88525	5.36999	1.91846	2.90359	2.79279
ENSG00000259485	0	0	0	0	0	0	0	0
ENSG00000259519	0	0	0	4.55808	0	0	0	0
ENSG00000259539	2.96566	0	3.29987	0	1.82834	0	2.84201	0
ENSG00000259610	5.73606	6.51909	3.73003	4.21166	0	3.06118	0	0
ENSG00000259611	0	0	0	0	2.31365	0	0	0
ENSG00000259612	2.01389	0	2.99897	3.10169	2.60919	1.9133	1.74291	1.81947
ENSG00000259639	0	0	0	0	0	0	0	1.96345
ENSG00000259692	0	2.50422	0	0	0	0	0	0
ENSG00000259746	0	0	0	0	0	0	0	3.17998
ENSG00000259752	0	0	0	0	0	0	1.73259	0
ENSG00000259756	0	0	0	0	0	0	0	0
ENSG00000259782	1.94357	0	0	0	0	0	0	0
ENSG00000259856	6.75174	5.61324	6.63533	6.94479	6.04962	6.87538	7.47681	7.54681
ENSG00000259877	0	0	0	0	0	0	0	0
ENSG00000259891	0	0	0	0	0	0	0	0
ENSG00000259994	0	0	1.88783	0	0	0	0	0
ENSG00000260025	3.24113	4.68023	0	0	4.63498	4.56537	4.85846	5.89313
ENSG00000260103	0	0.712685	0	0	0.32585	0	1.56132	0
ENSG00000260163	0	0	0	0	0	0	0	0
ENSG00000260230	0	0.458843	1.40972	0	0	0.904711	0.296034	0
ENSG00000260235	0	3.55676	0	3.24113	0	0	0	0
ENSG00000260246	0	0	0	3.66227	0	0	0	0
ENSG00000260266	0	0	0	0	0.329873	0.770698	4.17767	3.23504
ENSG00000260306	0	0	0	0	3.42	2.27056	3.49991	3.51005
ENSG00000260360	0	0	0	0	0	0	0	0
ENSG00000260456	0	0	0	0	0	0	0	0
ENSG00000260465	5.76409	6.62874	7.10542	6.95914	6.18857	4.41298	6.21361	7.97693
ENSG00000260495	0	0	0	0	0	0	0	0
ENSG00000260581	1.24443	0	0	2.19822	2.63474	1.42357	4.03307	4.30568
ENSG00000260644	2.88595	3.4125	4.03307	3.49991	3.11453	1.98412	2.63149	0
ENSG00000260698	0	0	0	0	0	0	0	0.58902
ENSG00000260742	0	0.651781	0	0	0	0	0	0
ENSG00000260751	0	0	0	0	0	0	0	1.45926
ENSG00000260774	0	0	0	0	0	0	0	0
ENSG00000260853	2.51248	2.48589	0	3.15428	2.67372	1.9679	2.18276	7.20947
ENSG00000260872	0	0	0	0	0	0	0	0
ENSG00000260905	0	0	0	0	2.76386	2.78538	3.00675	2.80432
ENSG00000260913	0	0	0	0	0.76433	0	0	0
ENSG00000260916	0	0	0	0	0	0	0	0
ENSG00000260927	3.45462	2.46989	4.47817	3.13693	3.81995	3.15428	3.95509	4.07017
ENSG00000260973	0	0	0	0	0.864518	0	0	1.20836
ENSG00000260975	0	3.59048	0	0	0	2.21369	0	0
ENSG00000261026	1.41821	3.8949	0	2.42118	0	0.914201	0.936763	0.23137
ENSG00000261088	0	0	0	0	0	0	0	0
ENSG00000261126	0	0	2.00452	0	0.47297	0.19279	0	0
ENSG00000261175	0	0	0	0	5.82349	3.25118	7.19417	0
ENSG00000261211	0	0	0	0	0	0	0	0
ENSG00000261338	0.96777	0	0	0	0	0	0	0
ENSG00000261367	0	0	0	4.04129	0	0	0	0
ENSG00000261467	0	0	0	0	0.446822	0	1.46277	0
ENSG00000261501	0	0	0	0	0	0	0	0
ENSG00000261556	0	0	0	0	0	0	0	0
ENSG00000261557	0	0	0	0	0.823896	0	0	1.04357
ENSG00000261599	2.89541	3.42	4.04129	3.4971	3.10603	1.98854	2.63474	0
ENSG00000261602	0	0	0	0	0	0	0	0
ENSG00000261642	0	0	0	0	0	0	0.991574	0
ENSG00000261653	1.60238	0	0	0	0	0	0	0
ENSG00000261655	2.02497	1.11073	2.18276	2.4495	2.49458	2.2663	3.74273	4.47817
ENSG00000261659	0	0	0	0	0	0	0	0
ENSG00000261732	0	0.748262	0	0	0	0	0	0
ENSG00000261780	0	0	0	0	0	0	0	0
ENSG00000261789	0	0	0	0	0	0	0	0
ENSG00000261796	0.618234	0	0	0	0	0	0	0
ENSG00000261804	0	0	0	0	1.53259	0	1.84195	0
ENSG00000261821	2.01748	0	0	0	0	0	4.02205	3.04299
ENSG00000261824	0	0	0	0	0	0	0	0
ENSG00000261826	0	0	0	0	0	0.507206	0	0
ENSG00000261848	0	0	0	3.44019	0	0	0	0
ENSG00000261884	0	0	0	0	0	0	0	0
ENSG00000262074	4.02205	2.42118	0	4.45131	4.25873	3.47259	5.6441	2.956
ENSG00000262202	0	3.44019	3.3495	2.97383	2.37331	1.83782	4.16158	2.7899
ENSG00000262480	0	0	0	0	0	0	0	0
ENSG00000262732	0	0	0	0	0.804793	0	0	0
ENSG00000262833	0	0	0	0	0	0	0	0
ENSG00000263020	0	0	0	0	0	0	0	0
ENSG00000263203	8.44075	7.66035	8.64635	8.72016	8.27406	8.28321	7.93292	7.38288
ENSG00000263214	0	0	0	0	0	1.78209	0	0
ENSG00000263234	0	0	0	0	0	1.92763	0	0
ENSG00000263551	2.19822	4.87936	0	2.89541	2.40086	0	1.9133	0
ENSG00000263585	7.90317	9.45581	9.23725	9.46953	8.74281	8.28574	8.88813	7.1688
ENSG00000263591	0	0	0	0	0	0	0	0
ENSG00000263633	0	0	0	0	0	0	0	3.26707
ENSG00000263731	0	0	0	2.26093	0	0	0	0
ENSG00000263812	0	0	0	0	0	0	0	0
ENSG00000263874	0	0	0	0	0	0.608261	0	0
ENSG00000263911	0	0	0	0	0	0	0	0
ENSG00000263934	2.17088	4.39276	3.81995	2.87914	4.69472	4.03307	6.72131	2.87914
ENSG00000263990	3.64419	3.3495	4.38406	0	4.24378	4.79017	4.18455	5.46239
ENSG00000264057	0	5.55706	0	0	5.12033	3.63495	4.57929	4.16158
ENSG00000264194	0	0	0	0	0	0	0	0.782118
ENSG00000264198	0	0	1.48196	0	0	0	0	0
ENSG00000264347	0	0	0	0	3.33084	3.39619	0	0
ENSG00000264438	0	0	0	0	0	0	0	0
ENSG00000264449	0	0	0	0	0	0	0	1.2648
ENSG00000264464	0	0	0	0	0	0	0	0
ENSG00000264523	0	0	0	0	0	0	0	0
ENSG00000264548	0	0	0	0	0	0	0	0
